date,year,month,day,dow,dow_name,is_weekend,is_regular_closed_tuesday,closed,others_closed,d_holiday,close_hour,last_entry_hour,scheduled_open_hours_nominal,scheduled_entry_hours_nominal,visitors,cdg_visitors,cgg_visitors,dsg_visitors,paid,free,domestic,english,japanese,chinese,other_foreign,foreign_total,source_year,source_file
2023-09-26,2023,9,26,1,화,0,1,1,0,0,18.0,17.0,9.0,8.0,0,2760,1026,6294,0,0,0,0,0,0,0,0,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-09-27,2023,9,27,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,15563,4315,3024,11911,2900,12663,11381,1512,531,1142,997,4182,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-09-28,2023,9,28,3,목,0,0,0,0,1,18.0,17.0,9.0,8.0,52519,11530,10532,19750,2900,49619,37682,4490,1886,3535,4926,14837,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-09-29,2023,9,29,4,금,0,0,0,0,1,18.0,17.0,9.0,8.0,116261,24988,34728,31990,2900,113361,78101,10126,5449,9054,13531,38160,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-09-30,2023,9,30,5,토,1,0,0,0,1,18.0,17.0,9.0,8.0,111826,20590,24544,27787,2900,108926,77305,10963,4476,9001,10081,34521,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-01,2023,10,1,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,138334,26851,31227,50250,2900,135434,109997,10129,2789,7834,7585,28337,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-02,2023,10,2,0,월,0,0,0,0,1,18.0,17.0,9.0,8.0,98355,25601,22465,29967,0,98355,75352,8939,1976,6996,5092,23003,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-03,2023,10,3,1,화,0,1,0,0,1,18.0,17.0,9.0,8.0,50295,20668,15306,23253,0,50295,38876,4408,724,4056,2231,11419,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-04,2023,10,4,2,수,0,0,1,3,0,18.0,17.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-05,2023,10,5,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,18137,5205,2844,13848,8738,9399,14548,1506,266,1230,587,3589,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-06,2023,10,6,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,20085,5245,3372,14772,8821,11264,16719,1679,452,898,337,3366,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-07,2023,10,7,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,30086,8816,6754,17985,14847,15239,25718,2134,775,1032,427,4368,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-08,2023,10,8,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,34291,8945,6744,17784,16624,17667,30498,1937,1049,517,290,3793,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-09,2023,10,9,0,월,0,0,0,0,1,18.0,17.0,9.0,8.0,26174,7277,4251,14362,11046,15128,21255,2346,600,572,1401,4919,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-10,2023,10,10,1,화,0,1,1,3,0,18.0,17.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-11,2023,10,11,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,25001,5807,2790,14125,9450,15551,18752,2756,381,1755,1357,6249,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-12,2023,10,12,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,22184,5909,3064,13453,9408,12776,18776,1876,416,886,230,3408,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-13,2023,10,13,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,22747,5915,3843,20167,10104,12643,19397,1784,572,414,580,3350,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-14,2023,10,14,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,24136,6709,4893,18056,12355,11781,19975,2346,625,691,499,4161,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-15,2023,10,15,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,20380,9314,6153,15797,9601,10779,16119,2176,649,414,1022,4261,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-16,2023,10,16,0,월,0,0,0,0,0,18.0,17.0,9.0,8.0,26221,3104,1449,4739,9134,17087,22307,2884,512,324,194,3914,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-17,2023,10,17,1,화,0,1,0,0,0,18.0,17.0,9.0,8.0,8102,8107,4747,16703,3560,4542,4827,1771,193,166,1145,3275,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-18,2023,10,18,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,32719,7144,4293,15860,12018,20701,28433,2667,427,751,441,4286,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-19,2023,10,19,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,22902,5016,2181,11779,9398,13504,19846,1510,250,985,311,3056,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-20,2023,10,20,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,30551,8518,4623,15435,13051,17500,26279,2420,519,957,376,4272,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-21,2023,10,21,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,38839,13079,8875,23305,17848,20991,25526,6294,1626,2466,2927,13313,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-22,2023,10,22,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,35968,12131,7030,18313,16646,19322,31257,2816,670,572,653,4711,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-23,2023,10,23,0,월,0,0,0,3,0,18.0,17.0,9.0,8.0,27306,0,0,0,9927,17379,21319,4054,450,603,880,5987,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-24,2023,10,24,1,화,0,1,1,0,0,18.0,17.0,9.0,8.0,0,11789,5358,17709,0,0,0,0,0,0,0,0,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-25,2023,10,25,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,55880,17764,15425,27402,2900,52980,36421,4613,1848,6540,6458,19459,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-26,2023,10,26,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,30023,8417,4593,15681,12071,17952,25934,2428,404,796,461,4089,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-27,2023,10,27,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,32145,10557,7414,20280,13253,18892,28261,2186,525,650,523,3884,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-28,2023,10,28,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,44856,15866,14438,27784,20184,24672,40320,2883,400,588,665,4536,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-29,2023,10,29,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,40032,17439,13315,26831,18842,21190,28263,4350,1524,3212,2683,11769,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-30,2023,10,30,0,월,0,0,0,3,0,18.0,17.0,9.0,8.0,24654,0,0,0,10561,14093,20290,2836,423,682,423,4364,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-10-31,2023,10,31,1,화,0,1,1,0,0,18.0,17.0,9.0,8.0,0,12876,8218,21121,0,0,0,0,0,0,0,0,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-01,2023,11,1,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,23340,8210,4863,16525,7732,15608,19497,1885,424,1186,348,3843,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-02,2023,11,2,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,22026,11119,8462,21040,8982,13044,18671,2396,500,339,120,3355,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-03,2023,11,3,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,20985,8932,5477,18821,8033,12952,18065,1448,685,311,476,2920,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-04,2023,11,4,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,34255,18076,15359,30455,15959,18296,29684,1856,1074,1217,424,4571,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-05,2023,11,5,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,16200,7769,5375,12673,8718,7482,12891,1373,341,1103,492,3309,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-06,2023,11,6,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,15773,0,0,0,6414,9359,12681,1851,355,616,270,3092,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-07,2023,11,7,1,화,0,1,1,0,0,17.0,16.0,8.0,7.0,0,9782,5351,13888,0,0,0,0,0,0,0,0,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-08,2023,11,8,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,22792,8108,5301,17869,8528,14264,19019,2284,475,674,340,3773,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-09,2023,11,9,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,16913,7061,3974,14530,7069,9844,12819,2074,419,1222,379,4094,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-10,2023,11,10,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,16765,6611,3670,13195,7644,9121,11769,2576,317,916,1187,4996,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-11,2023,11,11,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,21504,9716,6357,17862,10625,10879,18285,1485,490,951,293,3219,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-12,2023,11,12,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,19539,7826,4174,12026,9747,9792,16515,1509,483,438,594,3024,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-13,2023,11,13,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,15008,0,0,0,6759,8249,8604,2873,422,1809,1300,6404,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-14,2023,11,14,1,화,0,1,1,0,0,17.0,16.0,8.0,7.0,0,7326,3840,12486,0,0,0,0,0,0,0,0,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-15,2023,11,15,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,16698,4988,4755,13788,7473,9225,13661,1817,454,466,300,3037,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-16,2023,11,16,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,8200,2569,1056,4164,3988,4212,6993,773,87,175,172,1207,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-17,2023,11,17,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,16109,4783,2140,10701,7150,8959,12356,2203,509,819,222,3753,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-18,2023,11,18,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,20132,6390,3951,12375,9801,10331,16239,1613,661,1218,401,3893,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-19,2023,11,19,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,19964,6408,4149,11079,9786,10178,16663,1459,566,633,643,3301,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-20,2023,11,20,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,16811,0,0,0,6447,10364,13378,2160,473,479,321,3433,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-21,2023,11,21,1,화,0,1,1,0,0,17.0,16.0,8.0,7.0,0,6319,2649,14677,0,0,0,0,0,0,0,0,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-22,2023,11,22,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,15652,4306,2150,13280,6300,9352,12255,1975,392,583,447,3397,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-23,2023,11,23,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,15325,4257,2032,13139,6228,9097,11940,1947,510,604,324,3385,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-24,2023,11,24,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,19576,3671,1485,9390,13286,6290,16194,1423,992,902,65,3382,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-25,2023,11,25,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,17407,4939,2460,10358,9340,8067,11731,1988,978,1165,1545,5676,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-26,2023,11,26,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,17162,4485,2233,9091,8510,8652,13835,1504,552,654,617,3327,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-27,2023,11,27,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,9355,0,0,0,4600,4755,7174,865,478,438,400,2181,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-28,2023,11,28,1,화,0,1,1,0,0,17.0,16.0,8.0,7.0,0,4151,1657,8305,0,0,0,0,0,0,0,0,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-29,2023,11,29,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,21102,5321,3636,11728,0,21102,11922,2194,1170,3504,2312,9180,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-11-30,2023,11,30,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,9683,1931,913,6200,4112,5571,6117,2590,260,349,367,3566,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-01,2023,12,1,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,10284,1917,970,7215,4104,6180,7779,1524,248,474,259,2505,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-02,2023,12,2,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,14477,3568,2004,10796,7113,7364,11838,1535,393,397,314,2639,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-03,2023,12,3,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,12269,3334,1773,7725,6771,5498,8993,1693,483,752,348,3276,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-04,2023,12,4,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,10410,0,0,0,4590,5820,7242,1748,365,597,458,3168,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-05,2023,12,5,1,화,0,1,1,0,0,17.0,16.0,8.0,7.0,0,3837,1638,9867,0,0,0,0,0,0,0,0,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-06,2023,12,6,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,8733,1356,740,6904,3217,5516,6213,1379,261,738,142,2520,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-07,2023,12,7,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,11077,2057,1325,10421,4296,6781,8596,1221,356,540,364,2481,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-08,2023,12,8,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,10308,2444,1421,11862,4677,5631,7220,1326,443,1066,253,3088,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-09,2023,12,9,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,19684,4325,2863,13564,8881,10803,16407,2035,348,532,362,3277,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-10,2023,12,10,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,17369,3673,2123,9940,7527,9842,14706,1167,389,913,194,2663,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-11,2023,12,11,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,6106,0,0,0,2735,3371,4574,925,166,307,134,1532,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-12,2023,12,12,1,화,0,1,1,0,0,17.0,16.0,8.0,7.0,0,3456,1606,10106,0,0,0,0,0,0,0,0,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-13,2023,12,13,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,12660,2334,1357,11181,4536,8124,9954,1425,203,524,554,2706,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-14,2023,12,14,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,6878,975,549,4189,3253,3625,4847,1210,192,473,156,2031,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-15,2023,12,15,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,5526,910,501,4212,2569,2957,3867,646,178,686,149,1659,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-16,2023,12,16,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,13850,2178,935,6402,6796,7054,10336,1686,323,1040,465,3514,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-17,2023,12,17,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,8867,1583,691,3533,4934,3933,5804,1552,300,919,292,3063,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-18,2023,12,18,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,10784,0,0,0,4507,6277,7085,1665,292,1425,317,3699,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-19,2023,12,19,1,화,0,1,1,0,0,17.0,16.0,8.0,7.0,0,2657,903,6731,0,0,0,0,0,0,0,0,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-20,2023,12,20,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,10402,1899,930,5030,4560,5842,6835,2020,157,830,560,3567,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-21,2023,12,21,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,6683,725,426,3587,3113,3570,3948,1461,133,758,383,2735,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-22,2023,12,22,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,6851,860,528,4149,3238,3613,4540,1020,143,905,243,2311,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-23,2023,12,23,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,13627,2221,1205,6607,6303,7324,10454,2274,153,650,96,3173,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-24,2023,12,24,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,18049,3532,1941,11500,9522,8527,13955,2206,235,1522,131,4094,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-25,2023,12,25,0,월,0,0,0,0,1,17.0,16.0,8.0,7.0,17611,3191,1777,8952,8559,9052,12771,2427,223,1451,739,4840,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-26,2023,12,26,1,화,0,1,1,3,0,17.0,16.0,8.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-27,2023,12,27,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,25416,4208,3556,12353,0,25416,12588,2665,1987,4510,3666,12828,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-28,2023,12,28,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,13529,2441,1729,9471,6035,7494,5759,4384,465,1629,1292,7770,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-29,2023,12,29,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,14557,2611,1337,8570,6952,7605,8919,3320,446,1507,365,5638,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-30,2023,12,30,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,15334,4287,2738,6431,8319,7015,9354,3645,329,1435,571,5980,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2023-12-31,2023,12,31,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,16703,3320,1786,7473,9356,7347,9089,4070,408,2184,952,7614,2023,문화재청_궁능원_관람객_수_현황(2023년).csv
2024-01-01,2024,1,1,0,월,0,0,0,0,1,17.0,16.0,8.0,7.0,20449,3445,1803,5559,9398,11051,12904,4843,537,1461,704,7545,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-02,2024,1,2,1,화,0,1,1,3,0,17.0,16.0,8.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-03,2024,1,3,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,9756,1928,1072,6581,4747,5009,6038,1904,483,572,759,3718,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-04,2024,1,4,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,9545,1917,1148,9420,4327,5218,6311,1975,453,408,398,3234,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-05,2024,1,5,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,9326,1880,1166,8471,3966,5360,5946,2324,488,308,260,3380,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-06,2024,1,6,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,13293,3689,2167,9770,6196,7097,10219,1786,415,622,251,3074,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-07,2024,1,7,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,10146,2215,1134,4729,4749,5397,7728,1227,474,507,210,2418,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-08,2024,1,8,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,7191,0,0,0,3409,3782,5179,971,177,516,348,2012,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-09,2024,1,9,1,화,0,1,1,0,0,17.0,16.0,8.0,7.0,0,3584,2098,6208,0,0,0,0,0,0,0,0,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-10,2024,1,10,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,8801,1964,1346,8822,3752,5049,4725,2199,206,496,1175,4076,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-11,2024,1,11,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,8006,1678,1015,8494,3313,4693,4744,2261,132,765,104,3262,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-12,2024,1,12,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,8552,1905,1013,8178,3584,4968,6493,1168,143,429,319,2059,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-13,2024,1,13,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,14250,3187,2110,11303,6875,7375,11756,1047,220,897,330,2494,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-14,2024,1,14,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,6701,1480,929,4690,3361,3340,4232,1756,123,415,175,2469,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-15,2024,1,15,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,8300,0,0,0,3966,4334,6133,921,199,655,392,2167,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-16,2024,1,16,1,화,0,1,1,0,0,17.0,16.0,8.0,7.0,0,2272,1333,7759,0,0,0,0,0,0,0,0,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-17,2024,1,17,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,8034,1505,906,4630,3725,4309,6053,961,131,588,301,1981,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-18,2024,1,18,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,10060,2149,1601,7815,4275,5785,7418,1025,159,561,897,2642,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-19,2024,1,19,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,9212,1798,1382,9655,3818,5394,4750,1953,794,1427,288,4462,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-20,2024,1,20,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,12782,2461,1328,8882,6004,6778,9834,1449,213,1052,234,2948,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-21,2024,1,21,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,11098,2195,1293,6372,5113,5985,8906,1173,192,680,147,2192,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-22,2024,1,22,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,6167,0,0,0,2913,3254,4329,731,179,619,309,1838,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-23,2024,1,23,1,화,0,1,1,0,0,17.0,16.0,8.0,7.0,0,1303,419,3499,0,0,0,0,0,0,0,0,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-24,2024,1,24,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,6511,795,402,4341,2901,3610,4389,915,118,882,207,2122,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-25,2024,1,25,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,8100,1180,700,5749,3781,4319,5300,1368,139,884,409,2800,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-26,2024,1,26,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,9122,1364,982,7672,3986,5136,4298,2109,244,1021,1450,4824,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-27,2024,1,27,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,15379,2756,1771,11850,7103,8276,12984,1199,221,818,157,2395,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-28,2024,1,28,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,13719,2720,1653,7839,6490,7229,10461,1078,312,1324,544,3258,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-29,2024,1,29,0,월,0,0,0,2,0,17.0,16.0,8.0,7.0,9159,0,0,81,4004,5155,6843,1022,187,955,152,2316,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-30,2024,1,30,1,화,0,1,1,0,0,17.0,16.0,8.0,7.0,0,2994,1549,10825,0,0,0,0,0,0,0,0,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-01-31,2024,1,31,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,21206,4110,3116,14196,0,21206,11896,1555,1206,3731,2818,9310,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-02-01,2024,2,1,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,9373,1478,1100,9714,3729,5644,6839,1006,152,728,648,2534,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-02-02,2024,2,2,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,9716,1821,1185,10649,4113,5603,4539,1160,675,2146,1196,5177,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
2024-02-03,2024,2,3,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,13273,3311,1979,11108,6288,6985,9482,1351,391,1618,431,3791,2024,문화재청_궁능원_관람객_수_현황(2024년).csv
