date,round_id,round_label,program_idx,title_original,title_clean,title_base,place_single,program_type_clean,program_type_group,participation_type_clean,year,month,day,weekday,weekday_kr,is_weekend,season,has_time,start_time_first,end_time_first,duration_minutes_first,has_reward,has_children,has_night,has_music,has_food,has_guide,has_hanbok,has_reservation_notice,has_fee_info,has_rain_notice
2022-12-02,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,2,Friday,금,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-03,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,3,Saturday,토,1,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-04,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,4,Sunday,일,1,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-05,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,5,Monday,월,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-06,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,6,Tuesday,화,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-07,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,7,Wednesday,수,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-08,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,8,Thursday,목,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-09,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,9,Friday,금,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-10,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,10,Saturday,토,1,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-11,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,11,Sunday,일,1,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-12,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,12,Monday,월,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-13,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,13,Tuesday,화,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-14,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,14,Wednesday,수,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-15,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,15,Thursday,목,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-16,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,16,Friday,금,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-17,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,17,Saturday,토,1,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-18,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,18,Sunday,일,1,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-19,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,19,Monday,월,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-20,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,20,Tuesday,화,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-21,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,21,Wednesday,수,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-22,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,22,Thursday,목,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-23,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,23,Friday,금,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-24,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,24,Saturday,토,1,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-25,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,25,Sunday,일,1,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-26,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,26,Monday,월,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-27,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,27,Tuesday,화,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-28,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,28,Wednesday,수,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-29,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,29,Thursday,목,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-30,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,30,Friday,금,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-12-31,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,12,31,Saturday,토,1,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-09-07,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,7,Wednesday,수,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-08,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,8,Thursday,목,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-09,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,9,Friday,금,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-10,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,10,Saturday,토,1,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-11,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,11,Sunday,일,1,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-12,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,12,Monday,월,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-13,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,13,Tuesday,화,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-14,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,14,Wednesday,수,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-15,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,15,Thursday,목,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-16,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,16,Friday,금,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-17,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,17,Saturday,토,1,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-18,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,18,Sunday,일,1,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-19,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,19,Monday,월,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-20,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,20,Tuesday,화,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-21,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,21,Wednesday,수,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-22,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,22,Thursday,목,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-23,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,23,Friday,금,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-24,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,24,Saturday,토,1,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-25,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,25,Sunday,일,1,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-26,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,26,Monday,월,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-27,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,27,Tuesday,화,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-28,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,28,Wednesday,수,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-29,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,29,Thursday,목,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-09-30,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,9,30,Friday,금,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-10-01,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,10,1,Saturday,토,1,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-10-02,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,10,2,Sunday,일,1,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-10-03,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,10,3,Monday,월,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-10-04,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,10,4,Tuesday,화,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-10-05,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,10,5,Wednesday,수,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-10-06,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,10,6,Thursday,목,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-10-07,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,10,7,Friday,금,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-10-08,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,10,8,Saturday,토,1,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-10-09,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,10,9,Sunday,일,1,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-10-10,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,10,10,Monday,월,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-10-11,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,10,11,Tuesday,화,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-10-12,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,10,12,Wednesday,수,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-10-13,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,10,13,Thursday,목,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-10-14,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,10,14,Friday,금,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-10-15,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,10,15,Saturday,토,1,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-10-16,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,10,16,Sunday,일,1,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-10-17,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,10,17,Monday,월,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-10-18,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,10,18,Tuesday,화,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-10-19,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,10,19,Wednesday,수,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2022-10-20,9,8회,206,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2022,10,20,Thursday,목,0,가을,1,10:00,15:30,,0,0,0,0,1,0,0,1,1,1
2021-10-16,8,7회,228,"궁, 기록보관소","궁, 기록보관소","궁, 기록보관소",경복궁,전시,관람형,현장참여,2021,10,16,Saturday,토,1,가을,1,10:00,18:00,,0,0,1,0,1,0,0,0,1,0
2021-10-17,8,7회,228,"궁, 기록보관소","궁, 기록보관소","궁, 기록보관소",경복궁,전시,관람형,현장참여,2021,10,17,Sunday,일,1,가을,1,10:00,18:00,,0,0,1,0,1,0,0,0,1,0
2021-10-18,8,7회,228,"궁, 기록보관소","궁, 기록보관소","궁, 기록보관소",경복궁,전시,관람형,현장참여,2021,10,18,Monday,월,0,가을,1,10:00,18:00,,0,0,1,0,1,0,0,0,1,0
2021-10-19,8,7회,228,"궁, 기록보관소","궁, 기록보관소","궁, 기록보관소",경복궁,전시,관람형,현장참여,2021,10,19,Tuesday,화,0,가을,1,10:00,18:00,,0,0,1,0,1,0,0,0,1,0
2021-10-20,8,7회,228,"궁, 기록보관소","궁, 기록보관소","궁, 기록보관소",경복궁,전시,관람형,현장참여,2021,10,20,Wednesday,수,0,가을,1,10:00,18:00,,0,0,1,0,1,0,0,0,1,0
2021-10-21,8,7회,228,"궁, 기록보관소","궁, 기록보관소","궁, 기록보관소",경복궁,전시,관람형,현장참여,2021,10,21,Thursday,목,0,가을,1,10:00,18:00,,0,0,1,0,1,0,0,0,1,0
2021-10-22,8,7회,228,"궁, 기록보관소","궁, 기록보관소","궁, 기록보관소",경복궁,전시,관람형,현장참여,2021,10,22,Friday,금,0,가을,1,10:00,18:00,,0,0,1,0,1,0,0,0,1,0
2021-10-23,8,7회,228,"궁, 기록보관소","궁, 기록보관소","궁, 기록보관소",경복궁,전시,관람형,현장참여,2021,10,23,Saturday,토,1,가을,1,10:00,18:00,,0,0,1,0,1,0,0,0,1,0
2021-10-24,8,7회,228,"궁, 기록보관소","궁, 기록보관소","궁, 기록보관소",경복궁,전시,관람형,현장참여,2021,10,24,Sunday,일,1,가을,1,10:00,18:00,,0,0,1,0,1,0,0,0,1,0
2021-10-16,8,7회,227,궁으로 온 팔도강산 - 대동예(藝)지도,궁으로 온 팔도강산 - 대동예(藝)지도,궁으로 온 팔도강산 - 대동예(藝)지도,경복궁,전시,관람형,사전예약,2021,10,16,Saturday,토,1,가을,1,10:00,18:00,,1,0,1,0,1,0,0,1,1,1
2021-10-17,8,7회,227,궁으로 온 팔도강산 - 대동예(藝)지도,궁으로 온 팔도강산 - 대동예(藝)지도,궁으로 온 팔도강산 - 대동예(藝)지도,경복궁,전시,관람형,사전예약,2021,10,17,Sunday,일,1,가을,1,10:00,18:00,,1,0,1,0,1,0,0,1,1,1
2021-10-18,8,7회,227,궁으로 온 팔도강산 - 대동예(藝)지도,궁으로 온 팔도강산 - 대동예(藝)지도,궁으로 온 팔도강산 - 대동예(藝)지도,경복궁,전시,관람형,사전예약,2021,10,18,Monday,월,0,가을,1,10:00,18:00,,1,0,1,0,1,0,0,1,1,1
2021-10-19,8,7회,227,궁으로 온 팔도강산 - 대동예(藝)지도,궁으로 온 팔도강산 - 대동예(藝)지도,궁으로 온 팔도강산 - 대동예(藝)지도,경복궁,전시,관람형,사전예약,2021,10,19,Tuesday,화,0,가을,1,10:00,18:00,,1,0,1,0,1,0,0,1,1,1
2021-10-20,8,7회,227,궁으로 온 팔도강산 - 대동예(藝)지도,궁으로 온 팔도강산 - 대동예(藝)지도,궁으로 온 팔도강산 - 대동예(藝)지도,경복궁,전시,관람형,사전예약,2021,10,20,Wednesday,수,0,가을,1,10:00,18:00,,1,0,1,0,1,0,0,1,1,1
2021-10-21,8,7회,227,궁으로 온 팔도강산 - 대동예(藝)지도,궁으로 온 팔도강산 - 대동예(藝)지도,궁으로 온 팔도강산 - 대동예(藝)지도,경복궁,전시,관람형,사전예약,2021,10,21,Thursday,목,0,가을,1,10:00,18:00,,1,0,1,0,1,0,0,1,1,1
2021-10-22,8,7회,227,궁으로 온 팔도강산 - 대동예(藝)지도,궁으로 온 팔도강산 - 대동예(藝)지도,궁으로 온 팔도강산 - 대동예(藝)지도,경복궁,전시,관람형,사전예약,2021,10,22,Friday,금,0,가을,1,10:00,18:00,,1,0,1,0,1,0,0,1,1,1
2021-10-23,8,7회,227,궁으로 온 팔도강산 - 대동예(藝)지도,궁으로 온 팔도강산 - 대동예(藝)지도,궁으로 온 팔도강산 - 대동예(藝)지도,경복궁,전시,관람형,사전예약,2021,10,23,Saturday,토,1,가을,1,10:00,18:00,,1,0,1,0,1,0,0,1,1,1
2021-10-24,8,7회,227,궁으로 온 팔도강산 - 대동예(藝)지도,궁으로 온 팔도강산 - 대동예(藝)지도,궁으로 온 팔도강산 - 대동예(藝)지도,경복궁,전시,관람형,사전예약,2021,10,24,Sunday,일,1,가을,1,10:00,18:00,,1,0,1,0,1,0,0,1,1,1
2020-10-10,7,6회,191,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,현장참여,2020,10,10,Saturday,토,1,가을,1,10:00,17:00,,0,0,0,0,1,0,0,0,1,1
2020-10-11,7,6회,191,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,현장참여,2020,10,11,Sunday,일,1,가을,1,10:00,17:00,,0,0,0,0,1,0,0,0,1,1
2020-10-12,7,6회,191,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,현장참여,2020,10,12,Monday,월,0,가을,1,10:00,17:00,,0,0,0,0,1,0,0,0,1,1
2020-10-13,7,6회,191,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,현장참여,2020,10,13,Tuesday,화,0,가을,1,10:00,17:00,,0,0,0,0,1,0,0,0,1,1
2020-10-14,7,6회,191,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,현장참여,2020,10,14,Wednesday,수,0,가을,1,10:00,17:00,,0,0,0,0,1,0,0,0,1,1
